Date,Nifty_Open,Nifty_High,Nifty_Low,Nifty_Close,Nifty_Volume,India_VIX,CBOE_VIX,USD_NPR,Policy_Rate
2012-08-14,5343.25,5387.0498046875,5328.7998046875,5380.35009765625,0.0,15.640000343322754,14.850000381469727,88.54080200195312,8.0
2012-08-15,,,,,,,14.630000114440918,89.03679809570313,8.0
2012-08-16,5385.9501953125,5390.64990234375,5356.64990234375,5362.9501953125,0.0,15.6899995803833,14.289999961853027,89.03679809570313,8.0
2012-08-17,5368.60009765625,5399.9501953125,5341.7001953125,5366.2998046875,0.0,15.729999542236328,13.449999809265137,88.98880004882812,8.0
2012-08-20,,,,,,,14.020000457763672,89.16480102539063,8.0
2012-08-21,5368.7001953125,5425.14990234375,5368.7001953125,5421.0,0.0,16.299999237060547,15.020000457763672,88.7968017578125,8.0
2012-08-22,5395.75,5433.35009765625,5394.7998046875,5412.85009765625,0.0,16.0,15.109999656677246,88.58079833984375,8.0
2012-08-23,5426.14990234375,5448.60009765625,5393.85009765625,5415.35009765625,0.0,16.1200008392334,15.960000038146973,88.78880004882814,8.0
2012-08-24,5392.60009765625,5399.64990234375,5371.0,5386.7001953125,0.0,16.15999984741211,15.180000305175781,88.41279907226563,8.0
2012-08-27,5387.85009765625,5399.14990234375,5346.64990234375,5350.25,0.0,16.469999313354492,16.350000381469727,88.7968017578125,8.0
2012-08-28,,,,,,16.350000381469727,16.489999771118164,89.10079956054688,8.0
2012-08-29,5343.85009765625,5345.5,5282.7001953125,5287.7998046875,0.0,16.739999771118164,17.059999465942383,89.06079711914063,8.0
2012-08-30,5268.60009765625,5342.7998046875,5255.0498046875,5315.0498046875,0.0,16.670000076293945,17.829999923706055,88.9968017578125,8.0
2012-08-31,5298.2001953125,5303.25,5238.89990234375,5258.5,0.0,17.299999237060547,17.469999313354492,89.00479736328126,8.0
2012-09-03,5276.5,5295.7998046875,5243.14990234375,5253.75,0.0,17.280000686645508,,88.82880249023438,8.0
2012-09-04,5249.14990234375,5278.35009765625,5233.2001953125,5274.0,0.0,16.59000015258789,17.979999542236328,88.84479980468751,8.0
2012-09-05,5243.89990234375,5259.5,5215.7001953125,5225.7001953125,0.0,17.010000228881836,17.739999771118164,89.03679809570313,8.0
2012-09-06,5217.64990234375,5260.60009765625,5217.64990234375,5238.39990234375,0.0,16.979999542236328,15.600000381469727,89.4447998046875,8.0
2012-09-07,5309.4501953125,5347.14990234375,5309.2001953125,5342.10009765625,0.0,15.260000228881836,14.380000114440918,89.05280151367188,8.0
2012-09-10,5361.89990234375,5375.4501953125,5349.10009765625,5363.4501953125,0.0,15.270000457763672,16.280000686645508,88.572802734375,8.0
2012-09-11,5336.10009765625,5393.35009765625,5332.10009765625,5390.0,0.0,15.380000114440918,16.40999984741211,88.70079956054688,8.0
2012-09-12,5404.4501953125,5435.5498046875,5393.9501953125,5431.0,0.0,15.039999961853027,15.800000190734863,88.54080200195312,8.0
2012-09-13,5435.2001953125,5447.4501953125,5421.85009765625,5435.35009765625,0.0,15.670000076293945,14.050000190734863,88.33280029296876,8.0
2012-09-14,5528.35009765625,5586.64990234375,5526.9501953125,5577.64990234375,0.0,15.380000114440918,14.510000228881836,88.668798828125,8.0
2012-09-17,5631.75,5652.2001953125,5585.14990234375,5610.0,0.0,17.780000686645508,14.59000015258789,86.87680053710938,8.0
2012-09-18,5602.39990234375,5620.5498046875,5586.4501953125,5600.0498046875,0.0,17.829999923706055,14.180000305175781,86.41279907226563,8.0
2012-09-19,,,,,,,13.880000114440918,86.42880249023438,8.0
2012-09-20,5536.9501953125,5581.35009765625,5534.89990234375,5554.25,0.0,18.6200008392334,14.069999694824219,86.42880249023438,8.0
2012-09-21,5577.0,5720.0,5575.4501953125,5691.14990234375,0.0,18.93000030517578,13.979999542236328,86.81279907226563,8.0
2012-09-24,5691.9501953125,5709.85009765625,5662.75,5669.60009765625,0.0,18.829999923706055,14.149999618530273,85.372802734375,8.0
2012-09-25,5674.89990234375,5702.7001953125,5652.4501953125,5673.89990234375,0.0,17.110000610351562,15.430000305175781,85.54879760742188,8.0
2012-09-26,5653.39990234375,5672.7998046875,5638.64990234375,5663.4501953125,0.0,16.969999313354492,16.809999465942383,85.372802734375,8.0
2012-09-27,5673.75,5693.7001953125,5639.7001953125,5649.5,0.0,16.90999984741211,14.84000015258789,85.61279907226563,8.0
2012-09-28,5684.7998046875,5735.14990234375,5683.4501953125,5703.2998046875,0.0,16.15999984741211,15.729999542236328,84.81279907226563,8.0
2012-10-01,5704.75,5722.9501953125,5694.0,5718.7998046875,0.0,16.34000015258789,16.31999969482422,84.55679931640626,8.0
2012-10-02,,,,,,,15.710000038146973,83.83679809570313,8.0
2012-10-03,5727.7001953125,5743.25,5715.7998046875,5731.25,0.0,16.5,15.430000305175781,83.83679809570313,8.0
2012-10-04,5751.5498046875,5807.25,5751.35009765625,5787.60009765625,0.0,16.440000534057617,14.550000190734863,83.4447998046875,8.0
2012-10-05,5815.0,5815.35009765625,4888.2001953125,5746.9501953125,0.0,16.780000686645508,14.329999923706055,82.78079833984376,8.0
2012-10-08,5751.85009765625,5751.85009765625,5666.2001953125,5676.0,0.0,17.170000076293945,15.109999656677246,83.05280151367188,8.0
2012-10-09,5708.14990234375,5728.64990234375,5677.89990234375,5704.60009765625,0.0,16.799999237060547,16.3700008392334,84.22080078125,8.0
2012-10-10,5671.14990234375,5686.5,5647.0498046875,5652.14990234375,0.0,16.829999923706055,16.290000915527344,84.34879760742189,8.0
2012-10-11,5663.5,5721.10009765625,5636.9501953125,5708.0498046875,0.0,16.489999771118164,15.59000015258789,84.86879882812501,8.0
2012-10-12,5681.7001953125,5725.0,5659.35009765625,5676.0498046875,0.0,16.489999771118164,16.139999389648438,84.268798828125,8.0
2012-10-15,5674.25,5693.7001953125,5651.0498046875,5687.25,0.0,15.899999618530273,15.270000457763672,84.48480224609375,8.0
2012-10-16,5705.60009765625,5714.0,5635.60009765625,5648.0,0.0,15.569999694824219,15.220000267028809,84.82080078125,8.0
2012-10-17,5681.10009765625,5684.35009765625,5633.89990234375,5660.25,0.0,15.170000076293945,15.069999694824219,84.58880004882813,8.0
2012-10-18,5675.2998046875,5722.5,5650.5498046875,5718.7001953125,0.0,14.760000228881836,15.029999732971191,84.58880004882813,8.0
2012-10-19,5703.2998046875,5711.7001953125,5660.0,5684.25,0.0,14.539999961853027,17.059999465942383,85.45280151367189,8.0
2012-10-22,5667.60009765625,5721.5498046875,5658.0498046875,5717.14990234375,0.0,13.039999961853027,16.6200008392334,86.14080200195313,8.0
2012-10-23,5715.64990234375,5720.7998046875,5681.4501953125,5691.39990234375,0.0,13.710000038146973,18.829999923706055,85.54879760742188,8.0
2012-10-24,,,,,,,18.329999923706055,85.94879760742188,8.0
2012-10-25,5688.7998046875,5718.75,5685.7001953125,5705.2998046875,0.0,13.520000457763672,18.1200008392334,85.97280273437501,8.0
2012-10-26,,,,,,,17.809999465942383,85.67680053710939,8.0
2012-10-29,5665.2001953125,5698.2998046875,5645.10009765625,5665.60009765625,0.0,15.119999885559082,,85.67680053710939,8.0
2012-10-30,5656.35009765625,5689.89990234375,5589.89990234375,5597.89990234375,0.0,15.170000076293945,,86.52479858398438,8.0
2012-10-31,5596.75,5624.39990234375,5583.0498046875,5619.7001953125,0.0,14.399999618530273,18.600000381469727,86.33280029296876,8.0
2012-11-01,5609.85009765625,5649.75,5601.9501953125,5645.0498046875,0.0,14.079999923706055,16.690000534057617,86.20479736328126,8.0
2012-11-02,5696.35009765625,5711.2998046875,5682.5498046875,5697.7001953125,0.0,13.65999984741211,17.59000015258789,85.84479980468751,8.0
2012-11-05,5693.0498046875,5709.2001953125,5679.5,5704.2001953125,0.0,14.630000114440918,18.420000076293945,86.09279785156251,8.0
2012-11-06,5694.10009765625,5730.7998046875,5693.64990234375,5724.39990234375,0.0,15.210000038146973,17.579999923706055,87.34080200195314,8.0
2012-11-07,5718.60009765625,5777.2998046875,5711.39990234375,5760.10009765625,0.0,14.510000228881836,19.079999923706055,87.06879882812501,8.0
2012-11-08,5709.0,5744.5,5693.9501953125,5738.75,0.0,14.220000267028809,18.489999771118164,86.71680297851563,8.0
2012-11-09,5731.10009765625,5751.7001953125,5677.75,5686.25,0.0,14.369999885559082,18.610000610351562,86.97280273437501,8.0
2012-11-12,5688.4501953125,5718.89990234375,5665.75,5683.7001953125,0.0,14.859999656677246,16.68000030517578,87.34080200195314,8.0
2012-11-13,,,,,,,16.649999618530273,87.80479736328125,8.0
2012-11-14,,,,,,,17.920000076293945,87.80479736328125,8.0
2012-11-15,5650.35009765625,5651.64990234375,5603.5498046875,5631.0,0.0,15.529999732971191,17.989999771118164,87.68480224609375,8.0
2012-11-16,5624.7998046875,5650.14990234375,5559.7998046875,5574.0498046875,0.0,16.219999313354492,16.40999984741211,87.51680297851563,8.0
2012-11-19,5577.2998046875,5592.75,5549.25,5571.39990234375,0.0,16.68000030517578,15.239999771118164,88.25280151367188,8.0
2012-11-20,5604.7998046875,5613.7001953125,5548.35009765625,5571.5498046875,0.0,15.8100004196167,15.079999923706055,88.09279785156251,8.0
2012-11-21,5582.5,5620.2001953125,5561.39990234375,5614.7998046875,0.0,15.460000038146973,15.3100004196167,88.15679931640625,8.0
2012-11-22,5628.60009765625,5643.35009765625,5608.0,5627.75,0.0,14.90999984741211,,88.17280273437501,8.0
2012-11-23,5635.4501953125,5637.75,5593.5498046875,5626.60009765625,0.0,14.680000305175781,15.140000343322754,88.33280029296876,8.0
2012-11-26,5648.64990234375,5649.2001953125,5623.4501953125,5635.89990234375,0.0,14.670000076293945,15.5,88.70880126953125,8.0
2012-11-27,5658.5,5733.2001953125,5658.0,5727.4501953125,0.0,13.960000038146973,15.920000076293945,89.01760253906251,8.0
2012-11-28,,,,,,,15.510000228881836,88.71680297851563,8.0
2012-11-29,5736.7001953125,5833.5,5736.10009765625,5825.0,0.0,15.369999885559082,15.0600004196167,89.12479858398439,8.0
2012-11-30,5836.0,5885.25,5827.85009765625,5879.85009765625,0.0,15.149999618530273,15.869999885559082,87.74080200195313,8.0
2012-12-03,5878.25,5899.14990234375,5854.60009765625,5870.9501953125,0.0,15.619999885559082,16.639999389648438,86.81279907226563,8.0
2012-12-04,5866.7998046875,5894.9501953125,5859.0,5889.25,0.0,15.90999984741211,17.1200008392334,87.62880249023438,8.0
2012-12-05,5906.60009765625,5917.7998046875,5891.35009765625,5900.5,0.0,16.6200008392334,16.459999084472656,87.47680053710938,8.0
2012-12-06,5926.2998046875,5942.5498046875,5838.89990234375,5930.89990234375,0.0,15.239999771118164,16.579999923706055,87.26079711914063,8.0
2012-12-07,5934.0,5949.85009765625,5888.64990234375,5907.39990234375,0.0,14.960000038146973,15.899999618530273,86.61279907226563,8.0
2012-12-10,5916.0498046875,5919.9501953125,5888.10009765625,5908.89990234375,0.0,14.510000228881836,16.049999237060547,86.94080200195313,8.0
2012-12-11,5923.7998046875,5965.14990234375,5865.4501953125,5898.7998046875,0.0,14.670000076293945,15.569999694824219,87.18079833984376,8.0
2012-12-12,5917.7998046875,5924.60009765625,5874.25,5888.0,0.0,14.510000228881836,15.949999809265137,86.81279907226563,8.0
2012-12-13,5900.35009765625,5907.4501953125,5841.35009765625,5851.5,0.0,14.710000038146973,16.559999465942383,86.90880126953125,8.0
2012-12-14,5846.89990234375,5886.10009765625,5839.14990234375,5879.60009765625,0.0,14.229999542236328,17.0,87.13280029296875,8.0
2012-12-17,5860.5,5886.0498046875,5850.14990234375,5857.89990234375,0.0,14.920000076293945,16.34000015258789,87.10079956054688,8.0
2012-12-18,5873.60009765625,5905.7998046875,5823.14990234375,5896.7998046875,0.0,14.4399995803833,15.569999694824219,87.75679931640626,8.0
2012-12-19,5917.2998046875,5939.39990234375,5910.7998046875,5929.60009765625,0.0,14.470000267028809,17.360000610351562,87.75679931640626,8.0
2012-12-20,5934.4501953125,5937.60009765625,5881.4501953125,5916.39990234375,0.0,14.319999694824219,17.670000076293945,87.27680053710938,8.0
2012-12-21,5888.0,5888.0,5841.64990234375,5847.7001953125,0.0,14.630000114440918,17.84000015258789,87.75679931640626,8.0
2012-12-24,5869.0,5871.89990234375,5844.7001953125,5855.75,0.0,14.489999771118164,17.84000015258789,88.09279785156251,8.0
2012-12-26,5864.9501953125,5917.2998046875,5859.5498046875,5905.60009765625,0.0,14.100000381469727,19.479999542236328,88.01279907226564,8.0
2012-12-27,5930.2001953125,5930.7998046875,5864.7001953125,5870.10009765625,0.0,13.739999771118164,19.469999313354492,87.74080200195313,8.0
2012-12-28,5887.14990234375,5915.75,5879.5,5908.35009765625,0.0,13.630000114440918,22.719999313354492,87.9072021484375,8.0
2012-12-31,5901.2001953125,5919.0,5897.14990234375,5905.10009765625,0.0,14.949999809265137,18.020000457763672,87.60479736328125,8.0
2013-01-01,,,,,,13.6899995803833,,87.98880004882812,8.0
2013-01-02,5982.60009765625,6006.0498046875,5982.0,5993.25,0.0,13.710000038146973,14.680000305175781,87.48480224609375,8.0
2013-01-03,6015.7998046875,6017.0,5986.5498046875,6009.5,0.0,13.470000267028809,14.5600004196167,86.95679931640626,8.0
2013-01-04,6011.9501953125,6020.75,5981.5498046875,6016.14990234375,0.0,13.369999885559082,13.829999923706055,87.19680175781251,8.0
2013-01-07,6042.14990234375,6042.14990234375,5977.14990234375,5988.39990234375,0.0,13.920000076293945,13.789999961853027,87.80800170898438,8.0
2013-01-08,5983.4501953125,6007.0498046875,5964.39990234375,6001.7001953125,0.0,13.270000457763672,13.619999885559082,88.34879760742189,8.0
2013-01-09,6006.2001953125,6020.10009765625,5958.4501953125,5971.5,0.0,13.319999694824219,13.8100004196167,87.98079833984376,8.0
2013-01-10,5998.7998046875,6005.14990234375,5947.2998046875,5968.64990234375,0.0,13.270000457763672,13.489999771118164,87.5968017578125,8.0
2013-01-11,6012.39990234375,6018.85009765625,5940.60009765625,5951.2998046875,0.0,13.229999542236328,13.359999656677246,87.29279785156251,8.0
2013-01-14,5967.2001953125,6036.89990234375,5962.14990234375,6024.0498046875,0.0,13.699999809265137,13.520000457763672,87.78880004882814,8.0
2013-01-15,6037.85009765625,6068.5,6018.60009765625,6056.60009765625,0.0,13.579999923706055,13.550000190734863,87.18880004882813,8.0
2013-01-16,6049.0,6055.9501953125,5992.0498046875,6001.85009765625,0.0,13.989999771118164,13.420000076293945,87.38079833984375,8.0
2013-01-17,6001.25,6053.2001953125,5988.10009765625,6039.2001953125,0.0,14.010000228881836,13.569999694824219,87.50079956054688,8.0
2013-01-18,6059.85009765625,6083.39990234375,6048.2998046875,6064.39990234375,0.0,13.890000343322754,12.460000038146973,86.95679931640626,8.0
2013-01-21,6085.75,6094.35009765625,6065.10009765625,6082.2998046875,130900.0,13.65999984741211,,85.98079833984376,8.0
2013-01-22,6080.14990234375,6101.2998046875,6040.5,6048.5,129000.0,13.890000343322754,12.430000305175781,86.02880249023438,8.0
2013-01-23,6052.85009765625,6069.7998046875,6021.14990234375,6054.2998046875,137000.0,13.670000076293945,12.460000038146973,86.09279785156251,8.0
2013-01-24,6046.2001953125,6065.2998046875,6007.85009765625,6019.35009765625,185200.0,14.460000038146973,12.6899995803833,85.86879882812501,8.0
2013-01-25,6024.5,6080.5498046875,6014.4501953125,6074.64990234375,147600.0,14.770000457763672,12.890000343322754,85.88480224609376,8.0
2013-01-28,6082.10009765625,6088.39990234375,6061.39990234375,6074.7998046875,113100.0,15.170000076293945,13.569999694824219,86.06879882812501,8.0
2013-01-29,6064.7001953125,6111.7998046875,6042.4501953125,6049.89990234375,157600.0,14.470000267028809,13.3100004196167,86.25280151367188,8.0
2013-01-30,6065.0,6071.9501953125,6044.14990234375,6055.75,124200.0,14.380000114440918,14.319999694824219,86.01279907226564,8.0
2013-01-31,6045.64990234375,6058.0498046875,6025.14990234375,6034.75,168500.0,14.130000114440918,14.279999732971191,85.28480224609376,8.0
2013-02-01,6040.9501953125,6052.9501953125,5983.2001953125,5998.89990234375,159300.0,13.760000228881836,12.899999618530273,85.14080200195313,8.0
2013-02-04,6025.2001953125,6038.5,5981.25,5987.25,141700.0,14.34000015258789,14.670000076293945,85.06079711914063,8.0
2013-02-05,5948.2001953125,5970.35009765625,5946.89990234375,5956.89990234375,136200.0,14.609999656677246,13.720000267028809,85.25280151367188,8.0
2013-02-06,5988.0498046875,5990.89990234375,5953.14990234375,5959.2001953125,157800.0,14.260000228881836,13.40999984741211,85.01279907226564,8.0
2013-02-07,5936.4501953125,5978.5,5927.60009765625,5938.7998046875,157600.0,14.890000343322754,13.5,85.0447998046875,8.0
2013-02-08,5929.10009765625,5953.7001953125,5883.64990234375,5903.5,192600.0,15.15999984741211,13.020000457763672,85.14879760742188,8.0
2013-02-11,5920.0498046875,5924.14990234375,5879.10009765625,5897.85009765625,122000.0,15.649999618530273,12.9399995803833,85.74080200195313,8.0
2013-02-12,5894.35009765625,5927.64990234375,5886.4501953125,5922.5,142800.0,15.3100004196167,12.640000343322754,86.33280029296876,8.0
2013-02-13,5943.14990234375,5969.5,5922.9501953125,5932.9501953125,142600.0,15.140000343322754,12.979999542236328,86.15679931640625,8.0
2013-02-14,5933.2001953125,5940.2001953125,5884.5498046875,5896.9501953125,143800.0,15.09000015258789,12.65999984741211,86.10880126953126,8.0
2013-02-15,5869.9501953125,5899.9501953125,5853.89990234375,5887.39990234375,125100.0,15.239999771118164,12.460000038146973,86.268798828125,8.0
2013-02-18,5888.64990234375,5911.0,5878.4501953125,5898.2001953125,114300.0,16.290000915527344,,86.90880126953125,8.0
2013-02-19,5900.2001953125,5947.5498046875,5883.14990234375,5939.7001953125,101000.0,15.8100004196167,12.3100004196167,86.68480224609375,8.0
2013-02-20,5966.2998046875,5971.0,5937.5498046875,5943.0498046875,135400.0,15.600000381469727,14.680000305175781,86.66079711914062,8.0
2013-02-21,5909.64990234375,5921.14990234375,5844.39990234375,5852.25,159400.0,16.940000534057617,15.220000267028809,86.50880126953126,8.0
2013-02-22,5837.9501953125,5873.7998046875,5835.7998046875,5850.2998046875,157000.0,16.790000915527344,14.170000076293945,87.14879760742188,8.0
2013-02-25,5870.5498046875,5878.39990234375,5825.0,5854.75,125100.0,16.729999542236328,18.989999771118164,86.83679809570313,8.0
2013-02-26,5838.2998046875,5838.85009765625,5748.60009765625,5761.35009765625,157400.0,17.360000610351562,16.8700008392334,86.18079833984376,8.0
2013-02-27,5784.89990234375,5818.2001953125,5749.7001953125,5796.89990234375,175200.0,16.229999542236328,14.729999542236328,86.54080200195312,8.0
2013-02-28,5834.35009765625,5849.89990234375,5671.89990234375,5693.0498046875,334900.0,14.859999656677246,15.510000228881836,86.17280273437501,8.0
2013-03-01,5702.4501953125,5739.4501953125,5679.89990234375,5719.7001953125,174500.0,14.0600004196167,15.359999656677246,86.98079833984376,8.0
2013-03-04,5704.7001953125,5712.0,5663.60009765625,5698.5,144900.0,13.670000076293945,14.010000228881836,87.83679809570313,8.0
2013-03-05,5722.4501953125,5790.10009765625,5722.39990234375,5784.25,154400.0,13.390000343322754,13.479999542236328,87.772802734375,8.0
2013-03-06,5816.39990234375,5828.7001953125,5795.0498046875,5818.60009765625,156900.0,13.399999618530273,13.529999732971191,87.86879882812501,8.0
2013-03-07,5801.2998046875,5878.0,5801.2998046875,5863.2998046875,134700.0,13.069999694824219,13.0600004196167,87.54080200195312,8.0
2013-03-08,5883.64990234375,5952.85009765625,5883.0,5945.7001953125,150800.0,13.34000015258789,12.59000015258789,87.29279785156251,8.0
2013-03-11,5946.10009765625,5971.2001953125,5930.35009765625,5942.35009765625,125400.0,14.25,11.5600004196167,86.94879760742188,8.0
2013-03-12,5944.60009765625,5952.0,5893.64990234375,5914.10009765625,115900.0,15.130000114440918,12.270000457763672,87.05280151367188,8.0
2013-03-13,5884.7998046875,5893.85009765625,5842.25,5851.2001953125,116700.0,16.200000762939453,11.829999923706055,86.627197265625,8.0
2013-03-14,5845.9501953125,5920.14990234375,5791.75,5908.9501953125,149000.0,14.65999984741211,11.300000190734863,86.98079833984376,8.0
2013-03-15,5914.89990234375,5945.64990234375,5861.0,5872.60009765625,152200.0,15.15999984741211,11.300000190734863,86.96480102539063,8.0
2013-03-18,5816.75,5850.2001953125,5814.35009765625,5835.25,102700.0,15.850000381469727,13.359999656677246,86.43679809570312,8.0
2013-03-19,5859.5,5863.60009765625,5724.2998046875,5745.9501953125,182300.0,16.709999084472656,14.390000343322754,86.51680297851563,8.0
2013-03-20,5740.5498046875,5745.2998046875,5682.2998046875,5694.39990234375,187600.0,16.65999984741211,12.670000076293945,86.98880004882812,8.0
2013-03-21,5705.89990234375,5757.75,5647.9501953125,5658.75,179200.0,16.510000228881836,13.989999771118164,86.95999755859376,8.0
2013-03-22,5659.7998046875,5691.4501953125,5631.7998046875,5651.35009765625,165300.0,15.539999961853027,13.569999694824219,86.84479980468751,8.0
2013-03-25,5707.2998046875,5718.39990234375,5624.39990234375,5633.85009765625,150400.0,16.360000610351562,13.739999771118164,86.94879760742188,8.0
2013-03-26,5613.75,5655.2998046875,5612.0498046875,5641.60009765625,126500.0,15.800000190734863,12.770000457763672,86.668798828125,8.0
2013-03-27,,,,,,,13.149999618530273,86.98079833984376,8.0
2013-03-28,5647.75,5692.9501953125,5604.85009765625,5682.5498046875,209700.0,15.220000267028809,12.699999809265137,87.02080078125,8.0
2013-04-01,5697.35009765625,5720.9501953125,5675.89990234375,5704.39990234375,97800.0,14.850000381469727,13.579999923706055,86.84479980468751,8.0
2013-04-02,5701.7001953125,5754.60009765625,5687.14990234375,5748.10009765625,106400.0,14.100000381469727,12.779999732971191,86.80000000000001,8.0
2013-04-03,5740.2001953125,5744.9501953125,5650.10009765625,5672.89990234375,140700.0,14.869999885559082,14.210000038146973,87.07680053710938,8.0
2013-04-04,5640.64990234375,5644.4501953125,5565.64990234375,5574.75,134600.0,15.850000381469727,13.890000343322754,87.08480224609376,8.0
2013-04-05,5568.10009765625,5577.2998046875,5534.7001953125,5553.25,137500.0,16.15999984741211,13.920000076293945,87.81279907226563,8.0
2013-04-08,5550.5,5569.2001953125,5537.0498046875,5542.9501953125,97000.0,16.770000457763672,13.1899995803833,87.68480224609375,8.0
2013-04-09,5568.75,5603.0498046875,5487.0,5495.10009765625,138200.0,16.81999969482422,12.84000015258789,87.29279785156251,8.0
2013-04-10,5536.25,5569.25,5477.2001953125,5558.7001953125,128600.0,16.489999771118164,12.359999656677246,87.32479858398438,8.0
2013-04-11,5601.64990234375,5610.64990234375,5542.85009765625,5594.0,146800.0,16.969999313354492,12.239999771118164,87.22080078125,8.0
2013-04-12,5520.7001953125,5544.5,5494.89990234375,5528.5498046875,127300.0,16.450000762939453,12.0600004196167,86.87680053710938,8.0
2013-04-15,5508.5,5592.85009765625,5500.2998046875,5568.39990234375,142900.0,16.610000610351562,17.270000457763672,87.22080078125,8.0
2013-04-16,5562.4501953125,5699.25,5555.85009765625,5688.9501953125,142700.0,16.25,13.960000038146973,87.268798828125,8.0
2013-04-17,5708.64990234375,5732.14990234375,5669.0,5688.7001953125,154600.0,16.360000610351562,16.510000228881836,86.63679809570313,8.0
2013-04-18,5682.7001953125,5794.35009765625,5681.85009765625,5783.10009765625,149900.0,15.359999656677246,17.559999465942383,86.73280029296876,8.0
2013-04-19,,,,,,,14.970000267028809,86.43679809570312,8.0
2013-04-22,5789.85009765625,5844.85009765625,5789.7998046875,5834.39990234375,135100.0,16.219999313354492,14.390000343322754,86.29279785156251,8.0
2013-04-23,5843.10009765625,5844.2998046875,5791.5498046875,5836.89990234375,132200.0,15.069999694824219,13.479999542236328,86.62080078125001,8.0
2013-04-24,,,,,,,13.609999656677246,87.00479736328126,8.0
2013-04-25,5856.10009765625,5924.60009765625,5853.2998046875,5916.2998046875,199600.0,14.199999809265137,13.619999885559082,86.83679809570313,8.0
2013-04-26,5899.75,5907.0498046875,5860.5,5871.4501953125,141300.0,13.880000114440918,13.609999656677246,86.74879760742188,8.0
2013-04-29,5877.60009765625,5918.64990234375,5868.7998046875,5904.10009765625,118900.0,14.329999923706055,13.710000038146973,86.9968017578125,8.0
2013-04-30,5932.60009765625,5962.2998046875,5867.7998046875,5930.2001953125,153200.0,15.100000381469727,13.520000457763672,86.76480102539062,8.0
2013-05-01,,,,,,,14.489999771118164,86.07680053710938,8.0
2013-05-02,5911.39990234375,6019.4501953125,5910.9501953125,5999.35009765625,162400.0,16.280000686645508,13.59000015258789,85.85280151367188,8.0
2013-05-03,5993.5,6000.2998046875,5930.14990234375,5944.0,145800.0,15.550000190734863,12.850000381469727,86.09279785156251,8.0
2013-05-06,5944.89990234375,5976.5,5928.4501953125,5971.0498046875,110200.0,15.84000015258789,12.65999984741211,86.04799804687501,8.0
2013-05-07,5983.4501953125,6050.5,5982.9501953125,6043.5498046875,136400.0,16.5,12.829999923706055,86.67680053710939,8.0
2013-05-08,6064.14990234375,6083.5498046875,6024.9501953125,6069.2998046875,122300.0,16.760000228881836,12.65999984741211,86.60479736328125,8.0
2013-05-09,6078.35009765625,6084.7001953125,6040.4501953125,6050.14990234375,110000.0,16.600000381469727,13.130000114440918,86.65280151367188,8.0
2013-05-10,6046.25,6105.2998046875,6045.60009765625,6094.75,111400.0,16.860000610351562,12.59000015258789,86.7968017578125,8.0
2013-05-13,6098.2001953125,6104.9501953125,5972.89990234375,5980.4501953125,107900.0,17.510000228881836,12.550000190734863,87.68480224609375,8.0
2013-05-14,5989.7001953125,6026.2001953125,5970.0498046875,5995.39990234375,119300.0,17.170000076293945,12.770000457763672,87.72479858398438,8.0
2013-05-15,6018.85009765625,6157.10009765625,6018.85009765625,6146.75,153900.0,18.1299991607666,12.8100004196167,87.67680053710939,8.0
2013-05-16,6128.25,6187.2998046875,6128.25,6169.89990234375,158600.0,17.739999771118164,13.069999694824219,87.64479980468751,8.0
2013-05-17,6172.9501953125,6199.9501953125,6146.14990234375,6187.2998046875,147300.0,17.56999969482422,12.449999809265137,87.64479980468751,8.0
2013-05-20,6198.0,6229.4501953125,6146.0498046875,6156.89990234375,122300.0,17.709999084472656,13.020000457763672,87.82080078125,8.0
2013-05-21,6152.35009765625,6180.25,6102.35009765625,6114.10009765625,130600.0,17.8799991607666,13.369999885559082,88.17280273437501,8.0
2013-05-22,6127.0498046875,6147.60009765625,6074.4501953125,6094.5,133800.0,17.719999313354492,13.819999694824219,88.65280151367188,8.0
2013-05-23,6050.39990234375,6081.4501953125,5955.7001953125,5967.0498046875,198900.0,18.729999542236328,14.069999694824219,89.0447998046875,8.0
2013-05-24,6010.7001953125,6015.2998046875,5936.7998046875,5983.5498046875,161600.0,17.700000762939453,13.989999771118164,89.13280029296875,8.0
2013-05-27,5989.39990234375,6099.89990234375,5975.5498046875,6083.14990234375,115100.0,17.030000686645508,,89.30079956054688,8.0
2013-05-28,6086.35009765625,6127.64990234375,6055.39990234375,6111.25,139700.0,17.1200008392334,14.479999542236328,88.90399780273438,8.0
2013-05-29,6120.4501953125,6125.0498046875,6069.7998046875,6104.2998046875,120200.0,17.860000610351562,14.829999923706055,89.772802734375,8.0
2013-05-30,6072.14990234375,6133.75,6072.14990234375,6124.0498046875,194100.0,16.040000915527344,14.529999732971191,90.07680053710938,8.0
2013-05-31,6098.7001953125,6106.25,5975.5498046875,5985.9501953125,175300.0,16.989999771118164,16.299999237060547,90.20479736328126,8.0
2013-06-03,5997.35009765625,6011.0,5916.35009765625,5939.2998046875,112100.0,17.290000915527344,16.280000686645508,90.51680297851563,8.0
2013-06-04,5941.10009765625,5981.60009765625,5910.25,5919.4501953125,114500.0,17.260000228881836,16.270000457763672,90.668798828125,8.0
2013-06-05,5908.2998046875,5935.2001953125,5883.7001953125,5923.85009765625,110200.0,16.780000686645508,17.5,90.30079956054688,8.0
