date_ad,index_value,absolute_change,percentage_change,calendar_gap_days,is_long_gap,log_return,log_return_pct,rv_30d_annualized_pct,garch_11_daily_pct,garch_11_annualized_pct,egarch_11_daily_pct,egarch_11_annualized_pct,gjr_garch_11_daily_pct,gjr_garch_11_annualized_pct,hv_10d_daily_pct,hv_10d_annualized_pct,hv_30d_daily_pct,hv_30d_annualized_pct,hv_60d_daily_pct,hv_60d_annualized_pct,benchmark_vov_30d,stvv_historical,emvv_adapted,mivv_adapted_garch,mivv_adapted_egarch
2024-06-04,2085.3,6.22,0.29,1.0,False,0.0029920514496897,0.2992051449689713,13.923129586840783,0.9939751175230204,15.778865822112673,1.0617496955354524,16.854753893912118,1.004938028120465,15.952896632630308,0.9046529388740036,14.36092019450598,0.877074722821571,13.923129586840703,1.2260417245498618,19.462809000886132,0.046747315736690206,1.0410520204577203,0.009164238736192033,0.00782592048873888,0.01130177257486544
2024-06-05,2079.71,-5.58,-0.26,1.0,False,-0.00268426887641,-0.2684268876410092,13.562619627019048,0.9340615007757548,14.827766641754476,0.9817966084834456,15.585537984563068,0.9438816532988792,14.983656730231935,0.7990611239658268,12.684702098119992,0.8543647299918038,13.56261962701896,1.2107554664191902,19.220147175943154,0.030535061512130507,1.055279058089948,0.009162972686651574,0.007952562447711729,0.011467297870484824
2024-06-06,2077.78,-1.93,-0.09,1.0,False,-0.0009284448735365,-0.0928444873536526,13.517215838572474,0.8898742339527927,14.126315526979198,0.9215077191870706,14.628481537171997,0.8999619197638488,14.286452574740451,0.680186902379281,10.797632332433674,0.8515045601629988,13.51721583857239,1.2076368100703043,19.17064004120021,0.01337638488465509,1.069158865923443,0.009159265619745503,0.007878171625007101,0.011350684834226963
2024-06-09,2073.19,-4.59,-0.22,3.0,False,-0.0022115321820006,-0.2211532182000599,13.277111157508708,0.8459450224429319,13.42896091330171,0.8429781016752693,13.381862506236502,0.8548590861685481,13.570467288035484,0.5998857071596959,9.522890377240047,0.8363793869554462,13.277111157508623,0.9447334415504962,14.99717844953273,0.011308443802203383,1.0840635381415435,0.004594022939187561,0.007933082886399868,0.01159457369763524
2024-06-10,2082.09,8.9,0.42,1.0,False,0.0042837130637289,0.4283713063728912,13.287885073463055,0.8170733992797196,12.97063810428192,0.8006060542209444,12.709227105607876,0.8252331468788447,13.100170081731967,0.570679525308414,9.059256613694728,0.8370580798664349,13.287885073462974,0.8313188167083682,13.196777095312976,0.011376224584747414,1.0762574316678177,0.0029171683742838244,0.007951906261543166,0.011622467048992145
2024-06-11,2115.24,33.15,1.59,1.0,False,0.0157960843135306,1.5796084313530676,13.838303285933051,0.8027798494004372,12.743735034284647,0.7928805949513866,12.586589241661825,0.806471670981759,12.80234088501864,0.7859741173432799,12.476952308542904,0.8717311681349184,13.838303285932964,0.8526933968403535,13.536088035758908,0.011660361698869456,1.1627494259992046,0.002967277426987586,0.007839444066850668,0.01119008456408619
2024-06-12,2121.62,6.37,0.3,1.0,False,0.0030116665749108,0.3011666574910818,13.764058131102846,1.0188391416850204,16.17356996926239,1.0245023969463862,16.263471359458304,0.9703806210283588,15.404314801904713,0.6773522264029868,10.75263324634933,0.8670541629984372,13.76405813110276,0.8497095930456002,13.48872161894734,0.011900626977407099,1.1771532973362586,0.002969225540171688,0.0096951531380632,0.013249282863911598
2024-06-13,2112.29,-9.32,-0.43,1.0,False,-0.0044072807887986,-0.4407280788798691,13.887201425919756,0.9542797851620146,15.148721956289016,0.9521811083936658,15.115406495420858,0.915771107763313,14.53741565399915,0.5985394997938567,9.501519997821244,0.8748114614201193,13.887201425919669,0.841758808025488,13.362506819601611,0.01223746431307412,1.167968927945728,0.0029149749820088842,0.009860964247226153,0.013401000078564939
2024-06-16,2095.25,-17.04,-0.8,3.0,False,-0.0080997890269587,-0.8099789026958768,13.79990145917121,0.9202460800616108,14.608453636950342,0.9276279605550524,14.725637356912216,0.8944640502474809,14.199176601854498,0.6532834256402273,10.370552879306391,0.86931208043248,13.799901459171124,0.7666276292486116,12.16983633109712,0.011652623798851397,1.1389122843522954,0.0009468100998849722,0.009822749428696351,0.013027531276164224
2024-06-18,2076.49,-18.76,-0.89,2.0,False,-0.0089939097156137,-0.8993909715613729,14.055774589444898,0.9441963390448262,14.988652211581416,0.97608465484492,15.494863531595852,0.9385381934740256,14.898831935208577,0.7184969669634719,11.405785754037225,0.8854305725726659,14.055774589444813,0.7750384820285617,12.303354479715464,0.01103301691286143,1.1253395996441637,0.0009451456007605812,0.009065988719160733,0.011897018124310446
2024-06-19,2078.76,2.27,0.1,1.0,False,0.0010925938154481,0.1092593815448148,13.448435570749664,0.9775557007632792,15.518215661598664,1.0313762951947607,16.372591111274872,0.9894277250541236,15.706678204593617,0.7118231542927286,11.299842262296714,0.8471718105494852,13.44843557074958,0.7560391187511913,12.001748937912494,0.010016893887016355,1.1228867225233656,0.0010363556493528628,0.009034272812329724,0.01192552500881377
2024-06-20,2068.31,-10.44,-0.5,1.0,False,-0.0050397133967043,-0.5039713396704303,13.29264310161651,0.9148002299099848,14.52200344587919,0.9258225289610578,14.696977018871122,0.9262462001950252,14.7037025912075,0.7243248298876005,11.498300209870534,0.8373578074670321,13.292643101616429,0.7559517461013049,12.000361940094564,0.008953253714630183,1.1300232069605607,0.0010525205404861978,0.008717674483584188,0.011683064470094097
2024-06-23,2062.94,-5.37,-0.25,3.0,False,-0.0025996988922959,-0.2599698892295978,13.352831357226732,0.8961905917812361,14.22658459901374,0.9177532372869762,14.568880984714738,0.9107084450352044,14.45704837469692,0.7272182017564599,11.544231064363126,0.8411493111858758,13.35283135722665,0.7563809774456249,12.007175776446473,0.007781212991978866,1.1274017808409174,0.0010490977541339215,0.008726882718545322,0.011667749362514758
2024-06-24,2066.16,3.21,0.15,1.0,False,0.001559662227959,0.1559662227959049,13.34204540066949,0.8592232366854705,13.639746029746467,0.8682221149410665,13.78259879340359,0.8726652649302575,13.853131612858544,0.7283828709545581,11.562719614710076,0.8404698597881992,13.342045400669404,0.7556838662038744,11.996109478555557,0.00650678283332277,1.1262316900599554,0.0010500978856710754,0.008616215905215762,0.011351281847346115
2024-06-25,2071.77,5.6,0.27,1.0,False,0.0027115023391764,0.2711502339176436,13.340984914282805,0.8205564697899623,13.025930134495953,0.8008269189242222,12.712733224077466,0.832035347409038,13.208151667557264,0.7189299548036778,11.412659222912625,0.8404030554251531,13.340984914282721,0.7561888356708565,12.004125620331449,0.005205386066643954,1.1266129422393762,0.0010533708102304197,0.008557167108661947,0.011170572489488013
2024-06-26,2060.16,-11.6,-0.56,1.0,False,-0.0056196646865966,-0.5619664686596643,13.4866468678635,0.7944156748634192,12.61095787980092,0.7652228131191927,12.14753556639983,0.8031105330084556,12.74898447382142,0.44732874395435457,7.101123664764661,0.8495788960122571,13.48664686786342,0.7534205351752741,11.960180212337802,0.003788878875447807,1.122091909681775,0.001048476920560662,0.008520804674751971,0.011148222865024536
2024-06-27,2051.92,-8.24,-0.4,1.0,False,-0.0040077094944918,-0.4007709494491854,13.169150725548484,0.8121344157364075,12.892234171171651,0.7989907113603554,12.68358433266054,0.8250777622180617,13.097703426712052,0.40154757596186025,6.3743701533354,0.8295785189934974,13.169150725548404,0.747245716540906,11.86215800535301,0.002695060022392865,1.1092213768268568,0.0010302804276539714,0.008516862650598714,0.011209379506384563
2024-06-30,2037.09,-14.83,-0.72,3.0,False,-0.0072536213036119,-0.7253621303611979,12.741968110134009,0.8057385754144518,12.79070335366861,0.796486987348643,12.643838946141347,0.8188944114392995,12.999545776133958,0.41963119623530515,6.661438725618967,0.8026685436411918,12.741968110133932,0.7505670693235161,11.914882846227602,0.0021135406075524213,1.0447190439371206,0.0009498307869579308,0.007908034114108245,0.010178448539531792
2024-07-01,2053.38,16.29,0.8,1.0,False,0.0079648970016378,0.7964897001637852,12.850111781987486,0.8459480396442675,13.429008809888046,0.8556147870922733,13.582463668293798,0.8663912560784961,13.753534809987473,0.523850049848039,8.315861737120201,0.8094809546314221,12.85011178198741,0.7543017017569891,11.974168298170834,0.0014772520462732757,1.0389944757515182,0.0009490065324096657,0.0074402147025146356,0.009540326460630952
2024-07-02,2100.43,47.04,2.29,1.0,False,0.0226548697814961,2.265486978149612,14.353810471735324,0.8709103985679489,13.825273972985617,0.905886958631428,14.380509650852492,0.8740644280849184,13.875342639363566,0.8862752829961594,14.06918395170738,0.90420506843729,14.353810471735247,0.8078335819120424,12.823960550794743,0.0008175993778938253,1.6917464413514605,0.0013211629263406956,0.007410828985897055,0.009627038085885968
2024-07-03,2104.22,3.79,0.18,1.0,False,0.0018027664735222,0.1802766473522297,12.89536823847937,1.2669390107458165,20.112033292317715,1.270567708104345,20.169637077080417,1.1804736880227646,18.739438846580892,0.8865119553040958,14.072941008121472,0.8123318434194593,12.895368238479302,0.7991571608017578,12.68622663562744,0.0007736339642210675,1.075442563238414,0.0012399166117143922,0.01200642715060069,0.012976067789621955
2024-07-04,2119.7,15.47,0.73,1.0,False,0.0073297170897502,0.7329717089750224,12.499648652420149,1.1543447595005052,18.32465496521401,1.1288471643978018,17.919893191182176,1.0856159413462965,17.233618800777503,0.8757368514146654,13.901891536667566,0.7874038526187424,12.499648652420085,0.8020958095653252,12.732876238541241,0.0009071768336012623,1.031203368834436,0.0012297578813391132,0.008902075996700313,0.010114571616849088
2024-07-07,2140.97,21.27,1.0,3.0,False,0.0099844281289625,0.998442812896257,12.3997459369119,1.0999143034801326,17.460598262947542,1.1105555331639223,17.629522547270902,1.0390076787084854,16.493735568894913,0.885405200735406,14.055371824014644,0.781110573082198,12.399745936911835,0.8102845988542982,12.862869238525231,0.001087796597352115,1.0199160204148305,0.0012098761152960786,0.008965409098999766,0.010038366520995197
2024-07-08,2136.35,-4.62,-0.21,1.0,False,-0.0021602320128686,-0.2160232012868615,12.242791939931012,1.0944147301442166,17.37329524276477,1.144876155465853,18.174345535982212,1.0323505257859589,16.388056542458518,0.903093459289453,14.33616422357356,0.7712234006229358,12.242791939930948,0.8105666549412339,12.867346740096057,0.001309650357147415,1.0297652844170009,0.0012114504469915098,0.008954901818064763,0.010078861809641688
2024-07-09,2152.14,15.79,0.73,1.0,False,0.0073639305929373,0.7363930592937327,11.998417131129385,1.0164225260956126,16.1352073860783,1.0436242762716526,16.567021783227357,0.9683348106451533,15.371838568883378,0.9114372324765472,14.468617516667441,0.7558292346520292,11.998417131129315,0.813999986963483,12.921849196291168,0.001571983088974347,1.020267294506237,0.001173902018691573,0.009002465206200284,0.01026993478943715
2024-07-10,2175.4,23.25,1.08,1.0,False,0.0107498597320274,1.0749859732027454,12.346637844255776,0.9916607494138906,15.742126367358576,1.043866350136251,16.570864586695173,0.9461574781884976,15.019784330344706,0.8693714017568257,13.800843156001095,0.7777650777066482,12.346637844255707,0.81288665516524,12.904175601902061,0.0017190374752280226,1.021791819655774,0.0012003751594038949,0.009014611377762615,0.01026030779227096
